#time,seconds_elapsed,z,y,x  
1619623864305691000,2.64869091796875,-9.634435822772978,-1.8243724588192998,-0.14033727597296236
1619623864315721000,2.658720947265625,-9.633960021954774,-1.826650194492936,-0.14336171096120962
1619623864325751000,2.6687509765625,-9.638115388068556,-1.8070263333514331,-0.1084797187401913
1619623864335780900,2.67878076171875,-9.643884034597873,-1.7769759168721735,-0.09079956641183234
1619623864345811000,2.68881103515625,-9.647028177842497,-1.7586467717163263,-0.11132620334564708
1619623864355840000,2.698840087890625,-9.646865680757164,-1.7561038092352448,-0.156431574748829
1619623864365870000,2.7088701171875,-9.645352938106656,-1.7579473912753163,-0.21719019576264545
1619623864375900000,2.71889990234375,-9.64554992198348,-1.7475453858569263,-0.2825489675156772
1619623864385930000,2.728929931640625,-9.648492405176162,-1.7235172984071074,-0.32629111514110115
1619623864395959800,2.738959716796875,-9.651844053691626,-1.7043787365645169,-0.3276956481767818
1619623864405990000,2.748989990234375,-9.653146368461847,-1.7059879253268242,-0.27704653417449443
1619623864416020000,2.75902001953125,-9.654584292310476,-1.7104710620902477,-0.18349397012693808
1619623864426050000,2.769050048828125,-9.66054407749772,-1.6848080669149756,-0.0754437882106984
1619623864436079900,2.779079833984375,-9.67180898335576,-1.620597168289125,0.012691529711231123
1619623864446110000,2.78910986328125,-9.685303840222954,-1.5367472109526394,0.06063875292723533
1619623864456140000,2.79914013671875,-9.698034726980328,-1.4535942959696053,0.07464777899479959
1619623864466170000,2.809170166015625,-9.70920201768279,-1.3778320757597684,0.05797080779303796
1619623864476199000,2.819198974609375,-9.718967624893784,-1.3081274020232259,0.029284448491886723
1619623864486229000,2.82922900390625,-9.72818845770359,-1.2378003586046398,0.024120871166652066
1619623864496259000,2.839259033203125,-9.73818436653912,-1.1555553522467612,0.05328096947637386
1619623864506289000,2.849288818359375,-9.748023038986325,-1.0649318821873515,0.11111569326696917
1619623864516319000,2.859319091796875,-9.755730544623733,-0.9812180453859269,0.18253559168986974
1619623864526349000,2.86934912109375,-9.760462249320744,-0.9196184983022511,0.24096323073916137
1619623864536379000,2.87937890625,-9.762304077795147,-0.8942409690048545,0.26103262542476874
1619623864546409000,2.889408935546875,-9.76114321732223,-0.9147770496204495,0.23161637866320087
1619623864556439000,2.89943896484375,-9.75646061246395,-0.9780446760468184,0.15903021293990313
1619623864566468900,2.90946875,-9.748675949937105,-1.0618677453763783,0.0783762842989061
1619623864576499000,2.9194990234375,-9.74215736182332,-1.1223845387246458,0.03170378002672223
1619623864586528000,2.929528076171875,-9.739766082772611,-1.1430214493662119,0.028952366993308533
