time,seconds_elapsed,z,y,x
1619656192585091600,-50.474908447265626,-0.4913999538749456,-1.2466495816230774,-0.9914024625308812
1619656192595165400,-50.46483447265625,-0.1932347534239292,-1.4090841231137514,-0.979047131087631
1619656192605238500,-50.45476147460938,0.4525608123928308,-1.2088837684608995,-1.1739642846405505
1619656192615312600,-50.44468725585938,0.595043283700943,-0.7170004149831831,-1.6932395029127596
1619656192625385500,-50.43461450195313,0.5785457378864288,-0.34086419569905846,-2.2647342993743718
1619656192635459300,-50.424540771484374,0.9467986200422048,-0.1829902035895735,-2.788478918145597
1619656192645532700,-50.41446728515625,1.1086199980705975,-0.15953060021009297,-3.247195622819662
1619656192655606500,-50.4043935546875,0.639710108423233,-0.18366145391464234,-3.5293086831361054
1619656192665679400,-50.39432055664062,0.3095949414819479,-0.4262607979556545,-3.324072526273131
1619656192675753500,-50.38424658203125,0.48520752897560593,-0.7379528943799436,-2.3030352423265574
1619656192685826600,-50.37417333984375,0.42884149863123894,-0.9562520925641059,-1.256350014643371
1619656192695900400,-50.364099609375,0.1487842018008232,-1.0850176617521792,-0.6886442352011799
1619656192705973500,-50.35402661132812,0.2116647286057472,-1.0231609981022776,-0.2875027174655348
1619656192716047600,-50.343952392578124,0.24118542212247848,-0.765008512957394,0.08944171292893588
1619656192726120400,-50.333879638671874,0.11053308933973312,-0.2552947941588238,0.4054309585578739
1619656192736194600,-50.323805419921875,-0.1302887601673603,0.24737030303617938,0.6324166634794324
1619656192746267600,-50.313732421875,-0.3241173878312111,0.5587756732072681,0.7947063896719366
1619656192756341500,-50.303658447265626,-0.43043607434630393,0.44887313685603436,0.8860073206014931
1619656192766414600,-50.29358544921875,-0.3769073132544756,0.10888601625245063,0.7867195556364953
1619656192776488400,-50.28351147460938,-0.3312275120973587,-0.07776576031828299,0.7201546412304043
1619656192786561500,-50.2734384765625,-0.399683793208003,-0.07187684841016308,0.8978853168565779
1619656192796634400,-50.26336572265625,-0.40335575971901416,-0.031061488651367833,1.3331389475524424
1619656192806708500,-50.25329150390625,-0.3165986827641725,0.01190077890905086,1.8788195037998259
1619656192816781600,-50.243218505859375,-0.16810966451764106,0.1586320622014813,2.4113962483242153
1619656192826855400,-50.23314453125,-0.2505775198459625,0.46490182304978367,2.6984385817363856
1619656192836928500,-50.223071533203125,-0.5034416893243789,0.7901653121761977,2.8186589523538945
1619656192847002600,-50.212997314453126,-0.6634083793967962,1.0323357998132705,2.7554259588494894
1619656192857075500,-50.202924560546876,-1.0334843853265046,1.218970205124095,2.3641274244099852
1619656192867149600,-50.19285034179688,-1.3874486298888922,1.293911391274631,1.5985576243080197
1619656192877222700,-50.18277734375,-1.529840500304103,1.3311056881591676,0.8593186356402933
1619656192887296500,-50.17270336914063,-1.7061211963176726,1.3112208379939199,0.2858355149056762
1619656192897369600,-50.16263037109375,-2.012078658080101,1.1985861001998186,-0.11098170989006757
1619656192907443500,-50.152556640625,-1.979972624245286,0.9881010098326951,-0.26643293183203787
1619656192917516500,-50.1424833984375,-1.4463444709718227,0.7109475446850061,-0.19129633270725607
1619656192927590700,-50.13240942382812,-0.8138000163942575,0.4624397803178057,-0.012218407190591096
1619656192937663500,-50.12233642578125,-0.10517653074264526,0.27440248593911526,0.2956877044215798
1619656192947737300,-50.1122626953125,0.6783627874225377,0.14091978856865317,0.5969500671703368
1619656192957810700,-50.10218920898438,0.8132318611174821,0.06437624525539577,0.7809371728427708
1619656192967884500,-50.09211547851562,0.18326982424855232,-0.0038085985027253625,0.8180963253486901
1619656192977960700,-50.082039306640624,-0.31956162422299383,-0.10041139870006591,0.6753636786717921
1619656192988034800,-50.071965087890625,-0.45069326495528217,-0.2879595943875611,0.44486974643357097
1619656192998107600,-50.061892333984375,-0.3226461462348699,-0.5114689284354448,0.1814435586694628
1619656193008181500,-50.05181860351563,0.032333412849903105,-0.4398421275299042,-0.28816658820174634
1619656193018254600,-50.041745361328125,0.286923675468564,-0.17958361001648007,-0.8454298110194504
1619656193028328700,-50.03167138671875,0.3134679835230112,0.0961629840079695,-1.3395409235492348
1619656193038401500,-50.021598388671876,0.5978618482530117,0.27688129714280363,-1.7285083846926688
1619656193048475400,-50.01152465820312,1.1130623644322157,0.3680445001021027,-2.0264310085594652
1619656193058548700,-50.001451171875,1.688729332011938,0.34260742263719435,-2.0654376155629754
1619656193068622600,-49.99137744140625,2.2774118485093116,0.22021759902611374,-1.6402087544709443
1619656193078695400,-49.9813046875,2.491877606010437,0.32875133124217387,-1.3572412692822515
1619656193088769800,-49.97123022460938,2.6019004077404735,0.6131226918794215,-1.2098569243419914
1619656193098842600,-49.96115747070313,2.428490883249044,0.9361631711941212,-1.102085189474374
1619656193108916500,-49.95108349609375,1.9380682499736546,1.222882629327476,-0.8862340420294552
1619656193118989800,-49.94101025390625,1.6445201879292726,1.4720982131704687,-0.6260284237470477
1619656193129063700,-49.93093627929687,1.6180600510269403,1.572194371908903,-0.4720228340361267
1619656193139136500,-49.92086352539062,1.5277578488111494,1.465491654512286,-0.2887134814947843
1619656193149210600,-49.91078930664062,1.6346768393069504,1.1377597294457256,-0.007641966120526194
1619656193159283700,-49.90071630859375,1.9643103602111338,0.6992297074276953,0.3766512196015566
1619656193169357600,-49.890642333984374,2.069188200268149,0.32413185474798084,0.9695168670024722
1619656193179430700,-49.8805693359375,2.3181571158736944,0.04515972280576825,1.558529711432755
1619656193189503700,-49.87049633789063,2.3469430653750893,-0.10516695919670165,1.8671276047013698
1619656193199577600,-49.86042236328125,1.5212655641824007,-0.2171396528854966,1.8462446834094821
